"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024"
4433,1971,"Male",170,"Married (w/kids)","Bachelor's Degree","Yes","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Me","No","Yes","No","Yes","Yes","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No"
4434,1987,"Male",62.5,"Single (no kids)","Master's Degree",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Right","No","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","Yes","Yes","Yes","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","Yes","Yes","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Rent","Optimist","Dad","No","No","No","Yes","Check!","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No"
4437,NA,"Male",87.5,"Married (w/kids)","Associate's Degree",NA,"Yes",NA,"Yes",NA,"No","Public","No","Yes",NA,NA,NA,NA,NA,"Science","Study first",NA,NA,NA,"Yes","Giving","Yes","No","Idealist",NA,NA,NA,NA,"Yes","Happy","No","Yes","Yes",NA,"A.M.","Yes",NA,"Yes","No","Me","Yes","No","Yes","No","Yes",NA,"No",NA,"Tunes","Technology",NA,NA,"Yes",NA,"Yes","Supportive","Yes",NA,"Yes","Risk-friendly","Yes","Yes!",NA,"Space","No",NA,"Yes",NA,"Yes","Yes","Grrr people","Yes","Yes",NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,"No","Own",NA,NA,NA,"Yes",NA,NA,NA,"Yes",NA,NA,"Yes",NA,"Yes","Yes",NA,"No",NA
4438,1997,"Female",87.5,"Single (no kids)","Current K-12",NA,NA,NA,"No",NA,"Yes","Public","No",NA,NA,NA,NA,"No",NA,"Art","Study first",NA,NA,"No",NA,NA,"No","Yes","Pragmatist","No","No",NA,"Standard hours",NA,"Happy","Yes","No",NA,"Yes","P.M.","Yes","Start",NA,NA,"Me","Yes","No","Yes",NA,"Yes","Mysterious",NA,NA,"Tunes","People",NA,NA,NA,NA,"No","Supportive","No",NA,NA,"Risk-friendly","No","Umm...","Yes","Socialize","Yes","Online",NA,"No",NA,"Yes","Grrr people",NA,"No",NA,"No",NA,"Yes","No",NA,"Yes",NA,"No","No",NA,"Pessimist","Mom",NA,"Yes",NA,"Yes",NA,"Yes","No","Yes","Yes","Yes",NA,"Yes","Yes",NA,"Yes"
4439,1975,"Female",170,"Married (w/kids)","Bachelor's Degree",NA,"Yes","No","No","No","Yes","Public","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","Yes","No","A.M.","No","Start","Yes","No",NA,"Yes","No","No","Yes","No","TMI","No","Yes",NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,NA,NA,"Yes","Cautious","No","Umm...","No","Socialize","No","Online","Yes","No","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Own","Optimist","Dad","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
4440,1961,"Female",170,"Married (w/kids)","Bachelor's Degree",NA,"No","No","Yes","Yes","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","Yes","Yes","No","Yes","Giving",NA,"No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","No",NA,"Talk","Technology","No",NA,NA,NA,NA,"Supportive","No","Mac",NA,"Cautious",NA,NA,"No",NA,NA,NA,NA,NA,"Yes","No","Yay people!","Yes","Yes","No","Yes","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","No","Yes","No","No",NA
4442,1962,"Male",37.5,"Single (no kids)",NA,NA,"Yes",NA,"No","Yes","Yes","Public","No","No","No","No",NA,"No","Yes","Art","Try first","No",NA,"No","No","Receiving","No","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No",NA,"P.M.","No","Start","Yes","Yes","Me","No","No","Yes","No","Yes","Mysterious","No","No","Tunes","People","No","Yes","No","No","No","Supportive","No","Mac","No","Risk-friendly","No","Umm...","Yes","Space","No","In-person","No","Yes","No","Yes","Yay people!","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Own","Optimist",NA,"No","Yes","No","No","Nope","Yes","Yes",NA,"Yes","No","No","Yes","No","No","Yes"
4443,1975,"Male",125,"Married (w/kids)","High School Diploma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No","Supportive","No","Mac",NA,NA,NA,NA,NA,NA,NA,"In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","No",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4445,1949,"Male",125,"Married (w/kids)","Associate's Degree","Yes","Yes","No","Yes","Yes","No","Public","No","No","No","No","No","No","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","Start","Yes","No","Me","Yes","Yes","No","Yes","No","TMI","Yes","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Demanding","Yes","PC","No","Risk-friendly","No","Umm...","No","Space","No","In-person","Yes","No","Yes","No","Yay people!","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","Own","Pessimist","Mom","No","No","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes"
4446,1985,"Male",125,"Married (no kids)","Bachelor's Degree",NA,"Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","Yes","Yes","Talk","Technology","Yes","Yes","No","No","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","Online","No","Yes","No","Yes","Yay people!","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","Own","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes"
4447,1979,"Female",62.5,"Married (w/kids)","Associate's Degree","No","No","No","Yes","No","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","No","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","No","No","Yes","Mysterious","No","No","Talk","Technology","No","Yes","No","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","Own","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","No","No","No"
4448,1966,"Male",NA,"Single (no kids)","Bachelor's Degree","No","No","No","No","Yes","Yes","Public","Yes","Yes","No","No","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","Yes",NA,NA,NA,NA,NA,NA,"No","Right","Yes","Yes","No","No","P.M.","Yes","Start","No","Yes","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","Online","No","No","Yes","No","Yay people!","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Own","Pessimist","Mom","Yes","No","No","Yes","Check!","No","Yes","No","Yes","No","No","Yes","No","No","No"
4449,1990,"Female",62.5,"Single (no kids)","Bachelor's Degree","Yes","Yes","No","No","No","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","Yes","Receiving","Yes","Yes","Idealist","No","No",NA,NA,"No","Right","Yes","No","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","Yes","Socialize","No","In-person","Yes",NA,NA,NA,NA,"Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Rent","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","No","No"
4450,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Science",NA,NA,NA,NA,NA,"Giving",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,"Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,"Pessimist","Dad",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4451,1969,NA,170,"Single (w/kids)","Master's Degree","Yes","Yes","No","Yes","No","Yes","Private","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","Yes","Yes","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","Yes","Mac","Yes","Cautious","No","Yes!","Yes","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","No"
4452,1999,"Male",125,"Single (no kids)","Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes",NA,NA,NA,NA,"Yes","Pragmatist","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Yes","Yes",NA,NA,NA,"No","Mac","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","Yes","No","Yes","Yay people!","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes",NA,"Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes"
4453,1961,"Female",12,"Single (no kids)","Associate's Degree",NA,NA,"Yes","No","Yes","No","Public","No","Yes","No","No","No","No","No","Science","Study first","Yes","No","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","TMI","No","Yes","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Socialize","No","Online","No","No","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Own","Pessimist","Dad","No","Yes","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes"
4455,1996,"Male",87.5,"Single (no kids)","Current K-12","Yes","No","No","No","Yes","No","Public","Yes","No","No","Yes","Yes","No","Yes","Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hot headed","Standard hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","Yes","Mysterious","Yes","Yes",NA,NA,"No","No","Yes","No",NA,"Supportive","No","PC","No","Cautious","No","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Own","Pessimist","Dad","No","Yes","Yes","No","Nope","Yes","No","No","No","Yes","No","Yes","Yes","No","No"
4456,NA,"Male",NA,NA,"Current K-12",NA,"Yes","No","No","Yes","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","Yes","Yes","No","No","Receiving","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No",NA,NA,NA,"Yes","Yes","No","No","No","No","Own","Optimist","Dad",NA,"No","Yes","Yes",NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No"
4457,1980,"Male",87.5,"Married (w/kids)","High School Diploma","No","No","No","No","No","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","Yes","Yes","P.M.","Yes","End",NA,"Yes","Me","No","No","No","No","No","Mysterious","Yes","No","Talk","Technology","Yes","No","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Socialize","No","Online","No","No","Yes","Yes","Grrr people","Yes","No",NA,"No","Yes","Yes","No","No","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes"
4458,1994,"Male",12,"Domestic Partners (no kids)","Current Undergraduate","No","No","No","No","No","Yes","Public","No","Yes","Yes","No","No","No","Yes","Science","Try first","No","No","Yes","No","Giving","No","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","No","No","No","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","People","Yes","Yes","No","No","No","Supportive","No","PC","No","Cautious","No","Yes!","Yes","Space","Yes","In-person","No","Yes","No","Yes","Grrr people","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Nope","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes"
4459,1982,"Male",125,"Single (no kids)","Bachelor's Degree","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","No","No","Pragmatist","No","Yes","Hot headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","Yes","End","No","No","Me","Yes","Yes","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Rent","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","No","No","No","Only-child","No","No","Yes"
4460,1976,"Male",170,"Married (w/kids)","Master's Degree",NA,NA,"No",NA,"No","Yes","Private","No","Yes","No","No","Yes","Yes","Yes","Science",NA,NA,NA,NA,NA,NA,NA,"Yes","Idealist","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"A.M.",NA,NA,NA,NA,"Me",NA,NA,NA,NA,NA,NA,NA,NA,"Talk","People","No","No","Yes","No",NA,NA,NA,NA,NA,"Risk-friendly","No","Yes!",NA,"Space","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Optimist","Mom","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No",NA
4461,1961,"Male",62.5,"Married (w/kids)","High School Diploma",NA,NA,"No","Yes","Yes","Yes","Private","No","No","No","No","No",NA,"Yes",NA,"Try first","No","No","No","No","Giving",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Grrr people",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Own","Optimist","Dad","Yes","Yes",NA,NA,NA,NA,NA,"No","Yes",NA,NA,NA,NA,NA,NA
4462,1988,"Male",12,"Single (no kids)","Bachelor's Degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,"No","PC","No","Cautious","No","Yes!","No","Socialize","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","No","No","No","No","Yes","No","Yes","No","No","Yes"
4464,1998,"Female",12,"Single (no kids)","Current K-12","Yes","Yes","No","No","No","No","Public","Yes","No","No","No","Yes","Yes","Yes","Science","Try first","No","No","No","Yes","Receiving","No","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Right","No","No","No","Yes","P.M.","No","End","No","No","Me",NA,"No","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","Yes",NA,"No",NA,"No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","Own","Pessimist","Mom","Yes","Yes","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes"
4465,1992,"Male",NA,"Single (no kids)","High School Diploma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Happy",NA,NA,NA,NA,NA,NA,"Start","Yes","Yes",NA,"Yes",NA,NA,NA,NA,NA,"No",NA,"Tunes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4466,1976,"Male",87.5,"Married (no kids)","Master's Degree",NA,"No","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","No","Art","Try first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","End","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","No","No","Talk","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes"
4467,1967,"Male",62.5,"Single (no kids)","High School Diploma","Yes","Yes","No","Yes","Yes","Yes","Public","Yes","Yes","No","Yes","No","No","Yes","Science","Try first","Yes","Yes","No","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Right","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","Yes","No","Yes","No","TMI","No","No","Talk","Technology","Yes","Yes","Yes","No","No","Demanding","Yes","PC","No","Cautious","No","Umm...","No","Socialize","Yes","In-person","No","Yes","No","Yes","Yay people!","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","Own","Optimist","Dad","Yes","Yes","No","No","Nope","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No"
4468,1986,"Male",62.5,"Married (w/kids)","High School Diploma",NA,"No","No","Yes","Yes","No","Public","No","No","No","Yes","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","No","Yes","No","Mysterious","No","No",NA,NA,"Yes","Yes","No","Yes","No","Demanding","No","PC","Yes","Risk-friendly","No",NA,NA,NA,NA,NA,NA,"No","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","Yes","No","Yes",NA,"No",NA,"No","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","No",NA,NA,NA,"No",NA,NA,NA,"Yes"
4469,1986,"Male",62.5,"Domestic Partners (no kids)","Bachelor's Degree",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"End",NA,NA,"Me","Yes",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Risk-friendly","No","Yes!","No","Space","No","Online","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check!","Yes","No","No","Yes",NA,NA,NA,NA,NA,NA
4470,1990,"Male",NA,"Single (no kids)","Associate's Degree",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,"Yes",NA,"Giving","Yes","Yes",NA,"No","No","Cool headed","Odd hours",NA,"Happy","Yes",NA,"No","Yes","A.M.","Yes","End","Yes","No","Circumstances",NA,"No","No","No","Yes","Mysterious","No","No","Tunes","People",NA,"No","Yes",NA,"Yes","Supportive",NA,NA,NA,"Cautious",NA,"Umm...","No","Space","No","Online","No","No",NA,"Yes","Grrr people","No","No","No",NA,NA,NA,"Yes","No","No","No","Yes","No",NA,NA,NA,NA,"No","No","Yes",NA,"Yes",NA,"No","Yes",NA,"No","Yes","No","Yes",NA
4472,1990,"Female",62.5,"Married (w/kids)","Associate's Degree","Yes","No","No","Yes","No","No","Public","Yes","Yes","No","No","Yes","Yes","No","Science","Try first","No","Yes","Yes","Yes","Receiving","No","Yes","Idealist","Yes","Yes","Hot headed","Standard hours","No","Right","No","No","Yes","Yes","P.M.","No","End","Yes","No","Me","No","No","No","Yes","No","TMI","No","No","Talk","Technology","No","No","Yes","No","No","Demanding","No","PC","No","Risk-friendly","No",NA,"Yes",NA,"Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","No","No","Yes","No","No",NA
4473,1983,"Male",37.5,"Domestic Partners (w/kids)","High School Diploma",NA,NA,NA,NA,"No","No","Public","Yes","Yes","No","Yes","Yes","No","No","Science","Study first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","No","Yes",NA,"Odd hours",NA,"Happy","No","Yes","Yes","Yes","P.M.","Yes","Start","No","No","Me","No","Yes","Yes","Yes","No","Mysterious","No","No","Talk","Technology","No","No","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","No","Yes","No","Grrr people","Yes","No","Yes","No","No","Yes","No","No",NA,"Yes","No","No","Rent","Pessimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No"
4474,1966,"Female",170,"Married (no kids)","Associate's Degree","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science",NA,NA,NA,NA,NA,NA,"Yes","No",NA,"Yes","No",NA,"Odd hours","No","Happy","Yes","Yes","No",NA,"P.M.","Yes","End",NA,"Yes","Circumstances","No","No","Yes","No","No","Mysterious","Yes",NA,"Tunes","People","No",NA,"Yes",NA,"Yes","Supportive","No",NA,"Yes","Cautious",NA,NA,NA,NA,"No",NA,"No","Yes","Yes","Yes","Grrr people","Yes","No",NA,"No","Yes","No","Yes","No","Yes",NA,NA,NA,"Own","Optimist","Mom","No","No",NA,NA,"Nope","Yes","No","No","Yes","Yes",NA,"Yes","No","No","Yes"
