"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","Party"
3782,42,"Male",87.5,"Married (no kids)","Master's Degree","No","No","No","Yes","No","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","No","No","Pragmatist","Yes","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Rent","Optimist","Dad","Yes","Yes","Yes","No","Nope","Yes","No","No","Yes","Yes","No","Only-child","Yes","No","No","Democrat"
3784,20,"Female",37.5,"Single (no kids)","Current K-12","Yes","Yes","No","No","No","No","Public","No","Yes","Yes","No","No","Yes","Yes","Art","Try first","Yes","No","Yes","No","Receiving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","Yes","Yes","No","No","No","Mysterious","No","No","Tunes","People","No","No","No","No","Yes","Demanding","Yes","PC","Yes","Cautious","Yes","Umm...","No","Space","Yes","Online","No","Yes","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","No","Check!","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Republican"
3785,24,"Male",37.5,"Single (no kids)","Associate's Degree","No","No","No","No","No","No","Public","No","Yes","No","Yes","Yes","Yes","No","Science","Try first","No","Yes","No","No","Receiving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","No","No","Yes","P.M.","No","End","No","Yes","Me","No","No","No","No","Yes","TMI","No","No","Tunes","People","No","No","Yes","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","Yes","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Republican"
3786,19,"Female",37.5,"Single (no kids)","Current K-12","No","Yes","No","No","Yes","No","Public","Yes","Yes","No","Yes","Yes","No","No","Art","Study first","No","Yes","Yes","No","Giving","No","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","No","Yes","No","Mysterious","No","No","Tunes","Technology","Yes","No","Yes","Yes","No","Supportive","Yes","Mac","Yes","Cautious","Yes","Yes!","Yes","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","No","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Democrat"
3787,19,"Male",12,"Single (no kids)","Current K-12","Yes","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","No","Science","Try first","No","No","Yes","Yes","Giving","No","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Risk-friendly","Yes","Yes!","No","Socialize","Yes","In-person","No","No","Yes","No","Yay people!","Yes","No","Yes","No","No","No","No","No","Yes","No","Yes","No","Rent","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Democrat"
3788,51,"Male",170,"Married (w/kids)","Bachelor's Degree","Yes","Yes","No","Yes","No","No","Public","No","No","No","No","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","No","Yes","Yes","Yes","No","Mysterious","No","Yes","Talk","People","No","Yes","No","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","Republican"
3792,33,"Male",37.5,"Married (no kids)","Doctoral Degree","Yes","Yes","No","Yes","Yes","Yes","Private","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","No","No","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","Yes","Space","No","In-person","Yes","Yes","Yes","No","Grrr people","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Republican"
3793,20,"Male",37.5,"Single (no kids)","Current K-12","No","No","Yes","No","Yes","Yes","Public","No","No","Yes","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","No","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Democrat"
3794,24,"Female",37.5,"Single (no kids)","Bachelor's Degree","No","No","No","No","No","Yes","Public","Yes","Yes","Yes","No","No","Yes","Yes","Science","Try first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","No","Yes","No","TMI","No","Yes","Tunes","People","Yes","No","Yes","Yes","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","No","Space","Yes","Online","No","No","Yes","No","Yay people!","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","No","No","No","No","Yes","No","Yes","No","Yes","No","Democrat"
3795,32,"Female",12,"Married (w/kids)","Current K-12","Yes","Yes","No","No","Yes","No","Public","No","Yes","No","No","Yes","No","Yes","Art","Study first","Yes","Yes","No","No","Receiving","No","No","Idealist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","No","No","Yes","A.M.","No","End","No","No","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","No","Yes","Tunes","People","No","Yes","Yes","Yes","No","Demanding","Yes","PC","Yes","Cautious","No","Umm...","Yes","Space","No","Online","No","Yes","No","No","Grrr people","No","No","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Own","Pessimist","Mom","No","No","Yes","No","Nope","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Republican"
3796,43,"Female",87.5,"Married (w/kids)","Associate's Degree","No","Yes","No","No","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","End","No","Yes","Me","Yes","No","Yes","Yes","No","TMI","No","No","Tunes","Technology","Yes","No","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","Democrat"
3797,20,"Female",62.5,"Married (no kids)","High School Diploma","No","No","No","No","No","No","Public","Yes","Yes","Yes","Yes","No","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","Yes","Yes","Check!","No","No","No","No","No","Yes","Yes","No","No","No","Democrat"
3798,48,"Female",170,"Single (no kids)","Bachelor's Degree","No","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","No","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Democrat"
3799,54,"Male",170,"Married (w/kids)","Associate's Degree","No","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Try first","Yes","Yes","No","No","Receiving","Yes","No","Idealist","No","No","Hot headed","Standard hours","No","Happy","No","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","Yes","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","Yes","No","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Own","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Democrat"
3802,42,"Male",62.5,"Married (w/kids)","Bachelor's Degree","No","No","No","No","No","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","No","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","Start","No","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Talk","Technology","No","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Umm...","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Democrat"
3803,28,"Female",37.5,"Single (no kids)","Master's Degree","No","Yes","No","No","No","No","Public","Yes","No","No","No","No","Yes","Yes","Art","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","No","No","Yes","Yes","Yes","Mysterious","No","No","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Rent","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Democrat"
3804,32,"Male",62.5,"Single (no kids)","High School Diploma","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","No","Science","Study first","No","No","No","No","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","No","No","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","Yes","Yes","Mysterious","Yes","No","Talk","People","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","Own","Pessimist","Dad","Yes","No","No","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Republican"
3805,40,"Male",62.5,"Single (w/kids)","Current Undergraduate","Yes","Yes","No","No","No","No","Public","No","Yes","Yes","No","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","No","End","Yes","Yes","Me","Yes","No","No","No","No","Mysterious","No","No","Talk","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","PC","Yes","Risk-friendly","No","Umm...","Yes","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","Rent","Optimist","Mom","Yes","No","No","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Democrat"
3806,31,"Female",37.5,"Single (no kids)","Doctoral Degree","No","Yes","No","No","No","No","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","No","Idealist","Yes","Yes","Hot headed","Odd hours","No","Happy","No","Yes","Yes","Yes","P.M.","No","End","Yes","No","Circumstances","Yes","No","No","Yes","No","TMI","Yes","No","Talk","People","No","No","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Republican"
3807,24,"Male",12,"Single (no kids)","Current Undergraduate","Yes","No","No","No","No","No","Public","Yes","Yes","Yes","No","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","No","Right","No","No","No","Yes","P.M.","Yes","End","No","No","Me","No","Yes","No","No","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","In-person","Yes","Yes","No","No","Grrr people","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","No","Republican"
3809,25,"Female",37.5,"Single (no kids)","Bachelor's Degree","No","Yes","No","No","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","No","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Democrat"
3811,40,"Male",37.5,"Married (w/kids)","Master's Degree","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Art","Study first","No","Yes","No","Yes","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","No","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","Online","No","Yes","Yes","No","Yay people!","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Democrat"
3812,66,"Female",125,"Married (w/kids)","Bachelor's Degree","No","Yes","No","No","Yes","Yes","Public","Yes","No","No","No","No","No","Yes","Science","Try first","Yes","Yes","No","Yes","Giving","Yes","No","Idealist","Yes","No","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","Yes","No","No","TMI","Yes","No","Talk","People","Yes","No","No","Yes","Yes","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","No","Yay people!","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","No","Check!","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Democrat"
3813,65,"Male",170,"Married (w/kids)","Bachelor's Degree","No","Yes","No","No","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","No","No","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Talk","Technology","Yes","Yes","Yes","Yes","No","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Mom","Yes","No","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Republican"
3814,20,"Female",125,"Single (no kids)","Current K-12","Yes","No","No","No","Yes","Yes","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","Yes","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Own","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Democrat"
3816,30,"Female",37.5,"Single (no kids)","Master's Degree","No","Yes","No","No","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","No","Yes","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","Yes","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Democrat"
3818,24,"Male",12,"Married (w/kids)","High School Diploma","Yes","No","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","No","Yes","Yes","Science","Study first","No","No","No","No","Receiving","No","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","Start","No","Yes","Me","Yes","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Rent","Pessimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Democrat"
